source,original,synonyms
GDSC2,Entospletinib,AS17026
GDSC2,Entospletinib,HY15968
GDSC2,Entospletinib,FT0700130
GDSC2,Entospletinib,SW2200481
GDSC2,Entospletinib,D11209
GDSC2,Entospletinib,A890877
GDSC2,Entospletinib,J690079
GDSC2,Entospletinib,Q27077193
GDSC2,Entospletinib,ENTOSPLETINIB61HINDAZOL6YLN4MORPHOLINOPHENYLIMIDAZO12APYRAZIN8AMINE
GDSC2,Entospletinib,6CYCLOPROPYL8FLUORO22HYDROXYMETHYL31METHYL554METHYL1PIPERAZINYL2PYRIDINYLAMINO6OXO16DIHYDRO3PYRIDINYLPHENYL12HISOQUINOLINONE
GDSC2,PRT062607,PRT062607
GDSC2,PRT062607,1370261963
GDSC2,PRT062607,21R2S2AMINOCYCLOHEXYLAMINO43TRIAZOL2YLANILINOPYRIMIDINE5CARBOXAMIDE
GDSC2,PRT062607,P50515
GDSC2,PRT062607,CHEMBL2177736
GDSC2,PRT062607,K9C42672RH
GDSC2,PRT062607,1194954523
GDSC2,PRT062607,BIIB057
GDSC2,PRT062607,432H123TRIAZOL2YLPHENYLAMINO21R2S2AMINOCYCLOHEXYLAMINOPYRIMIDINE5CARBOXAMIDE
GDSC2,PRT062607,5PYRIMIDINECARBOXAMIDE21R2S2AMINOCYCLOHEXYLAMINO432H123TRIAZOL2YLPHENYLAMINO
GDSC2,PRT062607,5PYRIMIDINECARBOXAMIDE21R2S2AMINOCYCLOHEXYLAMINO432H123TRIAZOL2YLPHENYLAMINOREL
GDSC2,PRT062607,PRT2607
GDSC2,PRT062607,432H123TRIAZO2YLPHENYLAMINO21R2S2AMINOCYCLOHEXYLAMINOPYRIMIDINE5CARBOXAMIDEACETATE
GDSC2,PRT062607,TXGKRVFSSHPBAJJKSUJKDBSAN
GDSC2,PRT062607,21R2S2AMINOCYCLOHEXYLAMINO432H123TRIAZOL2YLPHENYLAMINOPYRIMIDINE5CARBOXAMIDE
GDSC2,PRT062607,P50515PRT2607BIIB057
GDSC2,PRT062607,SCHEMBL899872
GDSC2,PRT062607,UNIIK9C42672RH
GDSC2,PRT062607,GTPL8070
GDSC2,PRT062607,AMY9038
GDSC2,PRT062607,EXA1592
GDSC2,PRT062607,BDBM50400047
GDSC2,PRT062607,NSC776786
GDSC2,PRT062607,AKOS025290289
GDSC2,PRT062607,CS3535
GDSC2,PRT062607,NCGC0035160609
GDSC2,PRT062607,21R2S2AMINOCYCLOHEXYLAMINO432H123TRIAZOL2YLPHENYLAMINO5PYRIMIDINECARBOXAMIDE
GDSC2,PRT062607,HY15322
GDSC2,PRT062607,E98978
GDSC2,PRT062607,BRDK53734668003046
GDSC2,PRT062607,Q27088231
GDSC2,PRT062607,P50515PRT062607PRT2607BIIB057
GDSC2,PRT062607,432H123TRIAZO2YLPHENYLAMINO21R2S2AMINOCYCLOHEXYLAMINOPYRIMIDINE5CARBOXAMIDE
GDSC2,PRT062607,REL432H123TRIAZOL2YLPHENYLAMINO21R2S2AMINOCYCLOHEXYLAMINOPYRIMIDINE5CARBOXAMIDE
GDSC2,Ribociclib,RIBOCICLIB
GDSC2,Ribociclib,1211441983
GDSC2,Ribociclib,LEE011
GDSC2,Ribociclib,RIBOCICLIBLEE011
GDSC2,Ribociclib,KISQALI
GDSC2,Ribociclib,7CYCLOPENTYLNNDIMETHYL25PIPERAZIN1YLPYRIDIN2YLAMINO7HPYRROLO23DPYRIMIDINE6CARBOXAMIDE
GDSC2,Ribociclib,LEE011A
GDSC2,Ribociclib,UNIITK8ERE8P56
GDSC2,Ribociclib,TK8ERE8P56
GDSC2,Ribociclib,7CYCLOPENTYLNNDIMETHYL25PIPERAZIN1YLPYRIDIN2YLAMINOPYRROLO23DPYRIMIDINE6CARBOXAMIDE
GDSC2,Ribociclib,EXAMPLE74US8962630
GDSC2,Ribociclib,7CYCLOPENTYL25PIPERAZIN1YLPYRIDIN2YLAMINO7HPYRROLO23DPYRIMIDINE6CARBOXYLICACIDDIMETHYLAMIDE
GDSC2,Ribociclib,7CYCLOPENTYLNNDIMETHYL251PIPERAZINYL2PYRIDINYLAMINO7HPYRROLO23DPYRIMIDINE6CARBOXAMIDE
GDSC2,Ribociclib,7HPYRROLO23DPYRIMIDINE6CARBOXAMIDE7CYCLOPENTYLNNDIMETHYL251PIPERAZINYL2PYRIDINYLAMINO
GDSC2,Ribociclib,RIBOCICLIBINN
GDSC2,Ribociclib,RIBOCICLIBUSANINN
GDSC2,Ribociclib,RIBOCICLIBUM
GDSC2,Ribociclib,RIBOCICLIBMI
GDSC2,Ribociclib,RIBOCICLIBUSAN
GDSC2,Ribociclib,NVPLEE011
GDSC2,Ribociclib,RIBOCICLIBWHODD
GDSC2,Ribociclib,SCHEMBL302310
GDSC2,Ribociclib,GTPL7383
GDSC2,Ribociclib,CHEMBL3545110
GDSC2,Ribociclib,EXA304
GDSC2,Ribociclib,L01XE42
GDSC2,Ribociclib,RHXHGRAEPCAFMLUHFFFAOYSAN
GDSC2,Ribociclib,BDBM148264
GDSC2,Ribociclib,DTXSID201021027
GDSC2,Ribociclib,HMS3653N03
GDSC2,Ribociclib,HMS3673I19
GDSC2,Ribociclib,HMS3748M05
GDSC2,Ribociclib,AMY16792
GDSC2,Ribociclib,BCP08804
GDSC2,Ribociclib,MFCD27976795
GDSC2,Ribociclib,NSC778909
GDSC2,Ribociclib,NSC794613
GDSC2,Ribociclib,NSC800867
GDSC2,Ribociclib,S7440
GDSC2,Ribociclib,AKOS025404915
GDSC2,Ribociclib,AKOS032949987
GDSC2,Ribociclib,CCG269070
GDSC2,Ribociclib,CS1750
GDSC2,Ribociclib,DB11730
GDSC2,Ribociclib,SB18480
GDSC2,Ribociclib,NCGC0038631710
GDSC2,Ribociclib,NCGC0038631711
GDSC2,Ribociclib,AC30029
GDSC2,Ribociclib,AS10159
GDSC2,Ribociclib,HY15777
GDSC2,Ribociclib,LEE011LEE011LEE011
GDSC2,Ribociclib,FT0700117
GDSC2,Ribociclib,SW2201011
GDSC2,Ribociclib,D10883
GDSC2,Ribociclib,EN3007409093
GDSC2,Ribociclib,US896263074
GDSC2,Ribociclib,A858033
GDSC2,Ribociclib,J690066
GDSC2,Ribociclib,Q27088552
GDSC2,Ribociclib,61HINDAZOL6YLN44MORPHOLINYLPHENYLIMIDAZO12APYRAZIN8AMINE
GDSC2,Ribociclib,6ZZ
GDSC2,AGI-6780,AGI6780
GDSC2,AGI-6780,1432660473
GDSC2,AGI-6780,NCYCLOPROPYL4THIOPHEN3YL333TRIFLUOROMETHYLPHENYLUREIDOBENZENESULFONAMIDE
GDSC2,AGI-6780,15CYCLOPROPYLSULFAMOYL2THIOPHEN3YLPHENYL33TRIFLUOROMETHYLPHENYLUREA
GDSC2,AGI-6780,CCAWRGNYALGPQHUHFFFAOYSAN
GDSC2,AGI-6780,MLS006011046
GDSC2,AGI-6780,CHEMBL3392845
GDSC2,AGI-6780,SCHEMBL15702521
GDSC2,AGI-6780,DTXSID50744321
GDSC2,AGI-6780,EXA356
GDSC2,AGI-6780,BDBM339679
GDSC2,AGI-6780,HMS3653I21
GDSC2,AGI-6780,HMS3744K17
GDSC2,AGI-6780,HMS3865L13
GDSC2,AGI-6780,BCP07383
GDSC2,AGI-6780,FD5013
GDSC2,AGI-6780,MFCD26097285
GDSC2,AGI-6780,NSC781409
GDSC2,AGI-6780,S7241
GDSC2,AGI-6780,US10202339COMPOUND124
GDSC2,AGI-6780,AKOS024462890
GDSC2,AGI-6780,CCG269561
GDSC2,AGI-6780,CS1556
GDSC2,AGI-6780,SB19578
GDSC2,AGI-6780,NCGC0034793501
GDSC2,AGI-6780,NCGC0034793502
GDSC2,AGI-6780,NCGC0034793508
GDSC2,AGI-6780,AC35210
GDSC2,AGI-6780,AS55922
GDSC2,AGI-6780,HY15734
GDSC2,AGI-6780,SMR004702838
GDSC2,AGI-6780,FT0764734
GDSC2,AGI-6780,SW2200331
GDSC2,AGI-6780,Q27452174
GDSC2,AGI-6780,S900006230
GDSC2,AGI-6780,35CYCLOPROPYLSULFAMOYL2THIOPHEN3YLPHENYL13TRIFLUOROMETHYLPHENYLUREA
GDSC2,AGI-6780,1K9
GDSC2,AGI-6780,NCYCLOPROPYL4THIOPHEN3YL33TRIFLUOROMETHYLPHENYLCARBAMOYLAMINOBENZENE1SULFONAMIDE
GDSC2,AZD5153,AZD5153
GDSC2,AZD5153,1869912399
GDSC2,AZD5153,C7C7U6YEAO
GDSC2,AZD5153,CHEMBL4078100
GDSC2,AZD5153,AZD5153WHODD
GDSC2,AZD5153,1869912399FREEBASE
GDSC2,AZD5153,R42413METHOXY124TRIAZOLO43BPYRIDAZIN6YLPIPERIDIN4YLPHENOXYETHYL13DIMETHYLPIPERAZIN2ONE
GDSC2,AZD5153,3R42413METHOXY124TRIAZOLO43BPYRIDAZIN6YLPIPERIDIN4YLPHENOXYETHYL13DIMETHYLPIPERAZIN2ONE
GDSC2,AZD5153,2PIPERAZINONE42413METHOXY124TRIAZOLO43BPYRIDAZIN6YL4PIPERIDINYLPHENOXYETHYL13DIMETHYL3R
GDSC2,AZD5153,UNIIC7C7U6YEAO
GDSC2,AZD5153,SCHEMBL17477306
GDSC2,AZD5153,AMY16812
GDSC2,AZD5153,BCP20057
GDSC2,AZD5153,EXA1317
GDSC2,AZD5153,AZD51536HYDROXY2NAPHTHOATE
GDSC2,AZD5153,BDBM50260093
GDSC2,AZD5153,MFCD30530420
GDSC2,AZD5153,NSC797938
GDSC2,AZD5153,AKOS030627661
GDSC2,AZD5153,AC31599
GDSC2,AZD5153,AS35242
GDSC2,AZD5153,HY100653
GDSC2,AZD5153,CS0019891
GDSC2,AZD5153,Q27467599
GDSC2,AZD5153,3R42413METHOXY124TRIAZOLO43BPYRIDAZIN6YL4PIPERIDYLPHENOXYETHYL13DIMETHYLPIPERAZIN2ONE
GDSC2,AZD5153,XNH
GDSC2,AZD5991,AZD5991
GDSC2,AZD5991,2143061816
GDSC2,AZD5991,UNIIE3T5XXY9HX
GDSC2,AZD5991,AZD5991RACEMATE
GDSC2,AZD5991,2143010835
GDSC2,AZD5991,2143061827
GDSC2,AZD5991,E3T5XXY9HX
GDSC2,AZD5991,17CHLORO5131422TETRAMETHYL28OXA29DITHIA56121322PENTAZAHEPTACYCLO277114701115016210202403035OCTATRIACONTA13643861114161820232937303234TRIDECAENE23CARBOXYLICACID
GDSC2,AZD5991,AZD5991S
GDSC2,AZD5991,2143061816FREEBASE
GDSC2,AZD5991,Z16CHLORO11212561TETRAMETHYL11H21H61H10OXA48DITHIA173INDOLA243635DIPYRAZOLA931NAPHTHALENACYCLOTRIDECAPHANE12CARBOXYLICACID
GDSC2,AZD5991,17CHLORO5131422TETRAMETHYL28OXA29DITHIA56121322PENTAAZAHEPTACYCLO277114701115016210202403035OCTATRIACONTA1374386111416182023313335TRIDECAENE23CARBOXYLICACID
GDSC2,AZD5991,AZD5991SENANTIOMER
GDSC2,AZD5991,CHEMBL4297482
GDSC2,AZD5991,SCHEMBL19472011
GDSC2,AZD5991,EXA2673A
GDSC2,AZD5991,GTPL11783
GDSC2,AZD5991,AZD5991WHODD
GDSC2,AZD5991,US10196404EXAMPLE1
GDSC2,AZD5991,US10196404EXAMPLE2
GDSC2,AZD5991,US10196404EXAMPLE3
GDSC2,AZD5991,BDBM333146
GDSC2,AZD5991,DTXSID601098260
GDSC2,AZD5991,BCP23513
GDSC2,AZD5991,BCP30972
GDSC2,AZD5991,BCP30973
GDSC2,AZD5991,EXA2673
GDSC2,AZD5991,NSC807055
GDSC2,AZD5991,S8643
GDSC2,AZD5991,AKOS040732511
GDSC2,AZD5991,DB14792
GDSC2,AZD5991,HY101533A
GDSC2,AZD5991,AZD5991AZD5991
GDSC2,AZD5991,HY101533
GDSC2,AZD5991,CS0021671
GDSC2,AZD5991,CS0077938
GDSC2,AZD5991,AZD5991SENANTIOMERAZD5991SENANTIOMER
GDSC2,AZD5991,A937371
GDSC2,AZD5991,AZD5991AZD5991AZD5991CAS21430618162143061827
GDSC2,AZD5991,S16CHLORO11212561TETRAMETHYL11H21H61H10OXA48DITHIA173INDOLA243635DIPYRAZOLA931NAPHTHALENACYCLOTRIDECAPHANE12CARBOXYLICACID
GDSC2,AZD5991,16CHLORO11212561TETRAMETHYL11H21H61H10OXA48DITHIA173INDOLA243635DIPYRAZOLA931NAPHTHALENACYCLOTRIDECAPHANE12CARBOXYLICACID
GDSC2,AZD5991,17CHLORO5131422TETRAMETHYL28OXA29DITHIA56121322PENTAAZAHEPTACYCLO277110000OCTATRIACONTA13643861114161820232937303234TRIDECAENE23CARBOXYLICACID
GDSC2,AZD5991,22H948METHENIMINOMETHYNO14202623DIMETHENO10H20HPYRAZOLO43L215221819BENZOXADITHIADIAZACYCLOHEXACOSINE32CARBOXYLICACID5CHLORO21112242729HEXAHYDRO232433TETRAMETHYL3AS
GDSC2,AZD5991,E4W
GDSC2,GSK2110183B,AFURESERTIBHYDROCHLORIDE
GDSC2,GSK2110183B,1047645828
GDSC2,GSK2110183B,GSK2110183B
GDSC2,GSK2110183B,AFURESERTIBHYDROCHLORIDEUSAN
GDSC2,GSK2110183B,UNII0FC27E442O
GDSC2,GSK2110183B,0FC27E442O
GDSC2,GSK2110183B,AFURESERTIBHCL
GDSC2,GSK2110183B,GSK2110183HYDROCHLORIDE
GDSC2,GSK2110183B,NS1AMINO33FLUOROPHENYLPROPAN2YL5CHLORO44CHLORO1METHYL1HPYRAZOL5YLTHIOPHENE2CARBOXAMIDEHYDROCHLORIDE
GDSC2,GSK2110183B,2THIOPHENECARBOXAMIDEN1S2AMINO13FLUOROPHENYLMETHYLETHYL5CHLORO44CHLORO1METHYL1HPYRAZOL5YLHYDROCHLORIDE11
GDSC2,GSK2110183B,N2S1AMINO33FLUOROPHENYLPROPAN2YL5CHLORO44CHLORO2METHYLPYRAZOL3YLTHIOPHENE2CARBOXAMIDEHYDROCHLORIDE
GDSC2,GSK2110183B,N1S1AMINOMETHYL23FLUOROPHENYLETHYL5CHLORO44CHLORO1METHYL1HPYRAZOL5YLTHIOPHENE2CARBOXAMIDEMONOHYDROCHLORIDE
GDSC2,GSK2110183B,SCHEMBL1364223
GDSC2,GSK2110183B,CHEMBL2219423
GDSC2,GSK2110183B,DTXSID20146712
GDSC2,GSK2110183B,YFQJOPFTGMHYNVYDALLXLXSAN
GDSC2,GSK2110183B,GSK2110183BAFURESERTIBHCL
GDSC2,GSK2110183B,BCP19741
GDSC2,GSK2110183B,EXA1573
GDSC2,GSK2110183B,XRB64582
GDSC2,GSK2110183B,HY15727A
GDSC2,GSK2110183B,MFCD28167824
GDSC2,GSK2110183B,AKOS025291101
GDSC2,GSK2110183B,CS3385
GDSC2,GSK2110183B,2THIOPHENECARBOXAMIDEN1S2AMINO13FLUOROPHENYLMETHYLETHYL5CHLORO44CHLORO1METHYL1HPYRAZOL5YLHCL11
GDSC2,GSK2110183B,AFURESERTIBHYDROCHLORIDEWHODD
GDSC2,GSK2110183B,AS56283
GDSC2,GSK2110183B,D10382
GDSC2,GSK2110183B,P14643
GDSC2,GSK2110183B,A896168
GDSC2,GSK2110183B,Q27236709
GDSC2,GSK2110183B,AFURESERTIBHCLSALTGSK2110183HCLSALTGSK2110183BHCLSALT
GDSC2,GSK2110183B,N1S1AMINOMETHYL23FLUOROPHENYLETHYL5CHLORO44CHLORO2METHYLPYRAZOL3YLTHIOPHENE2CARBOXAMIDEHYDROCHLORIDE
GDSC2,GSK2110183B,N1S2AMINO13FLUOROPHENYLMETHYLETHYL5CHLORO44CHLORO1METHYL1HPYRAZOL5YL2THIOPHENECARBOXAMIDEHCL11
GDSC2,GSK2110183B,N1S2AMINO13FLUOROPHENYLMETHYLETHYL5CHLORO44CHLORO1METHYL1HPYRAZOL5YL2THIOPHENECARBOXAMIDEHYDROCHLORIDE
GDSC2,AZD4547,AZD4547
GDSC2,AZD4547,1035270393
GDSC2,AZD4547,N535DIMETHOXYPHENETHYL1HPYRAZOL3YL43S5R35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,AZD4547,2167OG1EKJ
GDSC2,AZD4547,CHEBI63453
GDSC2,AZD4547,RELN5235DIMETHOXYPHENYLETHYL1HPYRAZOL3YL43R5S35DIMETHYL1PIPERAZINYLBENZAMIDE
GDSC2,AZD4547,KB74810
GDSC2,AZD4547,N5235DIMETHOXYPHENYLETHYL1HPYRAZOL3YL43R5S35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,AZD4547,N3235DIMETHOXYPHENYLETHYL1HPYRAZOL5YL43R5S35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,AZD4547,N5235DIMETHOXYPHENYLETHYL1HPYRAZOL3YL4CIS35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,AZD4547,ABSK091
GDSC2,AZD4547,UNII2167OG1EKJ
GDSC2,AZD4547,66T
GDSC2,AZD4547,BENZAMIDEN5235DIMETHOXYPHENYLETHYL1HPYRAZOL3YL43R5S35DIMETHYL1PIPERAZINYLREL
GDSC2,AZD4547,SCHEMBL63884
GDSC2,AZD4547,N535DIMETHOXYPHENETHYL1HPYRAZOL3YL43R5SREL35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,AZD4547,GTPL7707
GDSC2,AZD4547,SCHEMBL15250892
GDSC2,AZD4547,DTXSID80145887
GDSC2,AZD4547,AZD4547WHODD
GDSC2,AZD4547,VRQMAABPASPXMWHDICACEKSAN
GDSC2,AZD4547,AMY16612
GDSC2,AZD4547,EXA1578
GDSC2,AZD4547,MFCD22580423
GDSC2,AZD4547,NSC764239
GDSC2,AZD4547,NSC765338
GDSC2,AZD4547,NSC799346
GDSC2,AZD4547,S2801
GDSC2,AZD4547,AKOS024464898
GDSC2,AZD4547,BCP9000364
GDSC2,AZD4547,CCG269382
GDSC2,AZD4547,CS0971
GDSC2,AZD4547,DB12247
GDSC2,AZD4547,NCGC0034671301
GDSC2,AZD4547,NCGC0034671305
GDSC2,AZD4547,AC28442
GDSC2,AZD4547,AS17054
GDSC2,AZD4547,HY13330
GDSC2,AZD4547,RELN535DIMETHOXYPHENETHYL1HPYRAZOL3YL43R5S35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,AZD4547,SW2193411
GDSC2,AZD4547,J000994
GDSC2,AZD4547,J524217
GDSC2,AZD4547,Q27074746
GDSC2,AZD4547,N535DIMETHOXYPHENETHYL1HPYRAZOL3YL43R5S35DIMETHYLPIPERAZIN1YLBENZAMIDEREL
GDSC2,AZD4547,N5235DIMETHOXYPHENYLETHYL1HPYRAZOL3YL43S5R35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,AZD4547,N5235DIMETHOXYPHENYLETHYL2HPYRAZOL3YL43R5S35DIMETHYLPIPERAZIN1YLBENZAMIDE
GDSC2,Ibrutinib,IBRUTINIB
GDSC2,Ibrutinib,936563961
GDSC2,Ibrutinib,PCI32765
GDSC2,Ibrutinib,IMBRUVICA
GDSC2,Ibrutinib,IBRUTINIBPCI32765
GDSC2,Ibrutinib,PCI32765IBRUTINIB
GDSC2,Ibrutinib,CRA032765
GDSC2,Ibrutinib,IBRUTINIBUM
GDSC2,Ibrutinib,PC32765
GDSC2,Ibrutinib,R134AMINO34PHENOXYPHENYL1HPYRAZOLO34DPYRIMIDIN1YLPIPERIDIN1YLPROP2EN1ONE
GDSC2,Ibrutinib,UNII1X70OSD4VX
GDSC2,Ibrutinib,1X70OSD4VX
GDSC2,Ibrutinib,JNJ02
GDSC2,Ibrutinib,PCI3276500
GDSC2,Ibrutinib,CHEBI76612
GDSC2,Ibrutinib,13R34AMINO34PHENOXYPHENYL1HPYRAZOLO34DPYRIMIDIN1YLPIPERIDIN1YLPROP2EN1ONE
GDSC2,Ibrutinib,HSDB8260
GDSC2,Ibrutinib,DTXSID60893450
GDSC2,Ibrutinib,2PROPEN1ONE13R34AMINO34PHENOXYPHENYL1HPYRAZOLO34DPYRIMIDIN1YL1PIPERIDINYL
GDSC2,Ibrutinib,13R34AMINO34PHENOXYPHENYLPYRAZOLO34DPYRIMIDIN1YLPIPERIDIN1YLPROP2EN1ONE
GDSC2,Ibrutinib,C25H24N6O2
GDSC2,Ibrutinib,IBRUTINIBUSAN
GDSC2,Ibrutinib,IBRUTINIBUSANINN
GDSC2,Ibrutinib,IMBRUVICATN
GDSC2,Ibrutinib,IBRUTINIBBIOX
GDSC2,Ibrutinib,IBRUTINIBFREEBASE
GDSC2,Ibrutinib,13R34AMINO34PHENOXYPHENYL1HPYRAZOLO34DPYRIMIDIN1YL1PIPERIDINYL2PROPEN1ONE
GDSC2,Ibrutinib,IBRUTINIBINN
GDSC2,Ibrutinib,IBRUTINIBJAN
GDSC2,Ibrutinib,IBRUTINIBMI
GDSC2,Ibrutinib,IBRUTINIBJANUSAN
GDSC2,Ibrutinib,IBRUTINIBVANDF
GDSC2,Ibrutinib,IBRUTINIBWHODD
GDSC2,Ibrutinib,IMBRUVICAPCI32765
GDSC2,Ibrutinib,MLS006010041
GDSC2,Ibrutinib,SCHEMBL201859
GDSC2,Ibrutinib,GTPL6912
GDSC2,Ibrutinib,IBRUTINIBORANGEBOOK
GDSC2,Ibrutinib,CHEMBL1873475
GDSC2,Ibrutinib,EXA066
GDSC2,Ibrutinib,L01XE27
GDSC2,Ibrutinib,XYFPWWZEPKGCCKGOSISDBHSAN
GDSC2,Ibrutinib,DTXCID601323465
GDSC2,Ibrutinib,AMY27873
GDSC2,Ibrutinib,BDBM50357312
GDSC2,Ibrutinib,MFCD20261150
GDSC2,Ibrutinib,NSC800769
GDSC2,Ibrutinib,AKOS022185476
GDSC2,Ibrutinib,DB09053
GDSC2,Ibrutinib,EX5960
GDSC2,Ibrutinib,NCGC0018791201
GDSC2,Ibrutinib,NCGC0018791202
GDSC2,Ibrutinib,NCGC0018791203
GDSC2,Ibrutinib,NCGC0018791212
GDSC2,Ibrutinib,AC26942
GDSC2,Ibrutinib,BI164531
GDSC2,Ibrutinib,HY10997
GDSC2,Ibrutinib,SMR004701213
GDSC2,Ibrutinib,SW2180962
GDSC2,Ibrutinib,EN30097039
GDSC2,Ibrutinib,D10223
GDSC2,Ibrutinib,A101649
GDSC2,Ibrutinib,J523872
GDSC2,Ibrutinib,Q5984881
GDSC2,Ibrutinib,Z1302446275
GDSC2,Ibrutinib,R34AMINO34PHENOXYPHENYL1HPYRAZOLO34DPYRIMIDIN1YLPIPERIDIN1YLPROP2EN1ONE
GDSC2,Ibrutinib,1R34AMINO34PHENOXYPHENYL1HPYRAZOLO34DPYRIMIDIN1YLPIPERIDIN1YLPROP2EN1ONE
GDSC2,Zoledronate,ZOLEDRONICACID
GDSC2,Zoledronate,118072938
GDSC2,Zoledronate,ZOLEDRONATE
GDSC2,Zoledronate,ZOMETA
GDSC2,Zoledronate,RECLAST
GDSC2,Zoledronate,ACLASTA
GDSC2,Zoledronate,1HYDROXY21HIMIDAZOL1YLETHANE11DIYLDIPHOSPHONICACID
GDSC2,Zoledronate,CGP42446
GDSC2,Zoledronate,1HYDROXY2IMIDAZOL1YLETHYLIDENEDIPHOSPHONICACID
GDSC2,Zoledronate,ZOLEDRONICACIDANHYDROUS
GDSC2,Zoledronate,C5H10N2O7P2
GDSC2,Zoledronate,ANHYDROUSZOLEDRONICACID
GDSC2,Zoledronate,1HYDROXY2IMIDAZOL1YL1PHOSPHONOETHYLPHOSPHONICACID
GDSC2,Zoledronate,PHOSPHONICACID1HYDROXY21HIMIDAZOL1YLETHYLIDENEBIS
GDSC2,Zoledronate,ZOL
GDSC2,Zoledronate,ZOLEDRONICD3ACID
GDSC2,Zoledronate,ORAZOL
GDSC2,Zoledronate,ZOL446
GDSC2,Zoledronate,1HYDROXY21HIMIDAZOL1YLETHANE11DIYLBISPHOSPHONICACID
GDSC2,Zoledronate,ZOLEDRONICACIDINN
GDSC2,Zoledronate,RECLASTTN
GDSC2,Zoledronate,ZOMETATN
GDSC2,Zoledronate,CHEMBL924
GDSC2,Zoledronate,ZOLEDRONICACIDTEVA
GDSC2,Zoledronate,NSC721517
GDSC2,Zoledronate,ZOLEDRONICACIDMEDAC
GDSC2,Zoledronate,DTXSID0042668
GDSC2,Zoledronate,CHEBI46557
GDSC2,Zoledronate,1HYDROXY21HIMIDAZOL1YL1PHOSPHONOETHYLPHOSPHONICACID
GDSC2,Zoledronate,70HZ18PH24
GDSC2,Zoledronate,NCGC0015952102
GDSC2,Zoledronate,1HYDROXY21HIMIDAZOL1YLETHYLIDENEBISPHOSPHONICACID
GDSC2,Zoledronate,CGP42446A
GDSC2,Zoledronate,ZOLEDRONATEHYDRATE
GDSC2,Zoledronate,ZOLEDRONICACIDUSANINNBAN
GDSC2,Zoledronate,ZOLADRONAACIDMYLAN
GDSC2,Zoledronate,ZOLEDRONIC
GDSC2,Zoledronate,ZOLEDRONICACIDACCORD
GDSC2,Zoledronate,ZOMERA
GDSC2,Zoledronate,BISPHOSPHONATE3
GDSC2,Zoledronate,ZOMETANOVARTIS
GDSC2,Zoledronate,ACLASTAANDRECLAST
GDSC2,Zoledronate,UNII70HZ18PH24
GDSC2,Zoledronate,BPH91
GDSC2,Zoledronate,ZOLEDRONICACIDZOLEDRONATE
GDSC2,Zoledronate,BIDDPXR0134
GDSC2,Zoledronate,SCHEMBL19054
GDSC2,Zoledronate,ZOLEDRONICACIDMI
GDSC2,Zoledronate,BIDDGT0292
GDSC2,Zoledronate,GTPL3177
GDSC2,Zoledronate,JMC515594COMPOUND55
GDSC2,Zoledronate,DTXCID8022668
GDSC2,Zoledronate,BDBM12578
GDSC2,Zoledronate,ZOLEDRONICACIDWHODD
GDSC2,Zoledronate,XRASPMIURGNCCHUHFFFAOYSAN
GDSC2,Zoledronate,HMS2089O09
GDSC2,Zoledronate,BCP22750
GDSC2,Zoledronate,CGP4244
GDSC2,Zoledronate,TOX21111739
GDSC2,Zoledronate,HB0674
GDSC2,Zoledronate,MFCD00867791
GDSC2,Zoledronate,S1314
GDSC2,Zoledronate,AKOS005145739
GDSC2,Zoledronate,AB07564
GDSC2,Zoledronate,AC1092
GDSC2,Zoledronate,CS1829
GDSC2,Zoledronate,DB00399
GDSC2,Zoledronate,HS0091
GDSC2,Zoledronate,NCGC0015952103
GDSC2,Zoledronate,NCGC0015952104
GDSC2,Zoledronate,NCGC0015952105
GDSC2,Zoledronate,NCGC0015952109
GDSC2,Zoledronate,NCGC0015952118
GDSC2,Zoledronate,HY13777
GDSC2,Zoledronate,CAS118072938
GDSC2,Zoledronate,FT0601384
GDSC2,Zoledronate,Z0031
GDSC2,Zoledronate,D08689
GDSC2,Zoledronate,EN300117269
GDSC2,Zoledronate,H11422
GDSC2,Zoledronate,S00092
GDSC2,Zoledronate,AB0127394701
GDSC2,Zoledronate,AB0127394702
GDSC2,Zoledronate,AB0127394703
GDSC2,Zoledronate,AB0127394704
GDSC2,Zoledronate,A803876
GDSC2,Zoledronate,Q218507
GDSC2,Zoledronate,SR05000001436
GDSC2,Zoledronate,Q201946
GDSC2,Zoledronate,SR050000014361
GDSC2,Zoledronate,1HYDROXY21IMIDAZOLYLETHANE11DIPHOSPHONICACID
GDSC2,Zoledronate,Z1501485360
GDSC2,Acetalax,OXYPHENISATINACETATE
GDSC2,Acetalax,115333
GDSC2,Acetalax,ACETOPHENOLISATIN
GDSC2,Acetalax,ISOCRIN
GDSC2,Acetalax,CONTAX
GDSC2,Acetalax,ACETALAX
GDSC2,Acetalax,BROCATINE
GDSC2,Acetalax,DIPHESATIN
GDSC2,Acetalax,DIPHESATINE
GDSC2,Acetalax,ACELAX
GDSC2,Acetalax,BISATIN
GDSC2,Acetalax,DIACETYLDIPHENOLISATIN
GDSC2,Acetalax,DARMOLETTEN
